size	128
T	5
J	1
H	0
step-init_step	E	m
113400	-3506	0.0335693
113500	-3508	0.0327148
113600	-3522	0.0332031
113700	-3538	0.0335693
113800	-3530	0.0344238
113900	-3500	0.0349121
114000	-3532	0.0372314
114100	-3530	0.0384521
114200	-3544	0.0390625
114300	-3554	0.0388184
114400	-3550	0.039917
114500	-3540	0.0396729
114600	-3560	0.0410156
114700	-3562	0.0393066
114800	-3594	0.0390625
114900	-3598	0.0389404
115000	-3594	0.0393066
115100	-3558	0.0390625
115200	-3568	0.0395508
115300	-3536	0.0378418
115400	-3526	0.0386963
115500	-3486	0.0390625
115600	-3484	0.0393066
115700	-3492	0.0367432
115800	-3482	0.0368652
115900	-3502	0.0380859
116000	-3516	0.0375977
116100	-3518	0.036499
116200	-3518	0.0358887
116300	-3530	0.0356445
116400	-3534	0.0355225
116500	-3564	0.0355225
116600	-3576	0.0355225
116700	-3558	0.034668
116800	-3544	0.0355225
116900	-3554	0.0360107
117000	-3554	0.036499
117100	-3540	0.0357666
117200	-3538	0.0368652
117300	-3554	0.0368652
117400	-3564	0.0368652
117500	-3534	0.0371094
117600	-3562	0.0377197
117700	-3578	0.0369873
117800	-3588	0.0366211
117900	-3554	0.0354004
118000	-3552	0.0351562
118100	-3558	0.0345459
118200	-3572	0.0341797
118300	-3576	0.0349121
118400	-3552	0.0344238
118500	-3550	0.0350342
118600	-3544	0.036377
118700	-3546	0.0360107
118800	-3542	0.0354004
118900	-3534	0.0352783
119000	-3532	0.0362549
119100	-3544	0.0352783
119200	-3552	0.0351562
119300	-3550	0.0349121
119400	-3546	0.0343018
119500	-3528	0.0360107
119600	-3518	0.0356445
119700	-3512	0.0356445
119800	-3500	0.0368652
119900	-3526	0.0357666
120000	-3518	0.0361328
120100	-3522	0.0377197
120200	-3532	0.0380859
120300	-3528	0.0380859
120400	-3510	0.0377197
120500	-3502	0.0378418
120600	-3494	0.0377197
120700	-3482	0.0368652
120800	-3522	0.0367432
120900	-3510	0.036499
121000	-3542	0.0368652
121100	-3528	0.0375977
121200	-3514	0.0379639
121300	-3532	0.0372314
121400	-3528	0.0374756
121500	-3546	0.0388184
121600	-3564	0.0401611
121700	-3578	0.0391846
121800	-3556	0.0375977
121900	-3554	0.0351562
122000	-3556	0.0340576
122100	-3530	0.0368652
122200	-3538	0.038208
122300	-3520	0.0379639
122400	-3492	0.0375977
122500	-3506	0.0375977
122600	-3520	0.036499
122700	-3506	0.0367432
122800	-3514	0.0354004
122900	-3486	0.0360107
123000	-3504	0.0344238
123100	-3514	0.034668
123200	-3530	0.0344238
123300	-3522	0.0351562
123400	-3532	0.0362549
123500	-3552	0.0362549
123600	-3546	0.0344238
123700	-3540	0.0338135
123800	-3524	0.0345459
123900	-3538	0.0339355
124000	-3556	0.0318604
124100	-3574	0.0339355
124200	-3586	0.0349121
124300	-3602	0.0339355
124400	-3600	0.0336914
124500	-3568	0.0344238
124600	-3558	0.0340576
124700	-3558	0.0339355
124800	-3562	0.0341797
124900	-3574	0.0338135
125000	-3572	0.0358887
125100	-3572	0.0361328
125200	-3564	0.034668
125300	-3572	0.0336914
125400	-3546	0.0332031
125500	-3528	0.0345459
125600	-3520	0.0361328
125700	-3512	0.034668
125800	-3512	0.0344238
125900	-3506	0.032959
126000	-3482	0.0327148
126100	-3460	0.0321045
126200	-3482	0.0321045
126300	-3460	0.0319824
126400	-3448	0.0311279
126500	-3462	0.03125
126600	-3458	0.0310059
126700	-3444	0.0306396
126800	-3460	0.0321045
126900	-3474	0.0322266
127000	-3478	0.0328369
127100	-3474	0.0324707
127200	-3500	0.0318604
127300	-3516	0.0314941
127400	-3490	0.0324707
127500	-3478	0.0327148
127600	-3458	0.0311279
127700	-3470	0.0305176
127800	-3482	0.0299072
127900	-3478	0.029541
128000	-3468	0.0305176
128100	-3450	0.0283203
128200	-3464	0.0281982
128300	-3500	0.0301514
128400	-3502	0.0310059
128500	-3492	0.0310059
128600	-3486	0.03125
128700	-3504	0.03125
128800	-3514	0.0319824
128900	-3484	0.0291748
129000	-3516	0.0289307
129100	-3528	0.0303955
129200	-3544	0.0311279
129300	-3568	0.0300293
129400	-3604	0.0323486
129500	-3604	0.0313721
129600	-3612	0.0300293
129700	-3612	0.0291748
129800	-3606	0.0302734
129900	-3598	0.0292969
130000	-3594	0.0288086
130100	-3594	0.027832
130200	-3608	0.0281982
130300	-3602	0.026001
130400	-3624	0.026123
130500	-3620	0.0246582
130600	-3614	0.0230713
130700	-3612	0.0219727
130800	-3638	0.020874
130900	-3666	0.0195312
131000	-3664	0.0200195
131100	-3650	0.0197754
131200	-3640	0.0189209
131300	-3650	0.0185547
131400	-3638	0.0186768
131500	-3622	0.0189209
131600	-3616	0.0202637
131700	-3600	0.0200195
131800	-3602	0.0209961
131900	-3634	0.0205078
132000	-3632	0.0201416
132100	-3652	0.0180664
132200	-3634	0.0183105
132300	-3640	0.0178223
132400	-3632	0.0187988
132500	-3594	0.0168457
132600	-3614	0.0161133
132700	-3620	0.0155029
132800	-3630	0.0150146
132900	-3620	0.0146484
133000	-3608	0.0140381
133100	-3582	0.0144043
133200	-3586	0.0142822
133300	-3576	0.0134277
133400	-3596	0.0125732
133500	-3608	0.0111084
133600	-3590	0.00927734
133700	-3600	0.00878906
133800	-3594	0.00964355
133900	-3578	0.00939941
134000	-3572	0.00866699
134100	-3578	0.00976562
134200	-3550	0.00891113
134300	-3542	0.00976562
134400	-3538	0.0109863
134500	-3524	0.0126953
134600	-3530	0.0119629
134700	-3528	0.0123291
134800	-3522	0.0134277
134900	-3538	0.0140381
135000	-3554	0.0144043
135100	-3526	0.013916
135200	-3508	0.0108643
135300	-3516	0.0113525
135400	-3544	0.0113525
135500	-3536	0.0107422
135600	-3528	0.00952148
135700	-3522	0.0106201
135800	-3500	0.0119629
135900	-3506	0.0114746
136000	-3510	0.0114746
136100	-3510	0.0107422
136200	-3512	0.00964355
136300	-3500	0.0100098
136400	-3508	0.0107422
136500	-3506	0.010498
136600	-3488	0.0109863
136700	-3474	0.0111084
136800	-3484	0.0114746
136900	-3486	0.0109863
137000	-3498	0.00976562
137100	-3496	0.00878906
137200	-3498	0.00927734
137300	-3488	0.0098877
137400	-3492	0.00939941
137500	-3462	0.00927734
137600	-3448	0.00878906
137700	-3446	0.00878906
137800	-3458	0.00866699
137900	-3434	0.00646973
138000	-3430	0.00415039
138100	-3408	0.00476074
138200	-3412	0.00537109
138300	-3416	0.0045166
138400	-3394	0.00610352
138500	-3400	0.00756836
138600	-3398	0.00878906
138700	-3364	0.0090332
138800	-3362	0.00842285
138900	-3352	0.00756836
139000	-3370	0.00732422
139100	-3380	0.00720215
139200	-3398	0.00549316
139300	-3396	0.00512695
139400	-3404	0.00500488
139500	-3394	0.00439453
139600	-3412	0.00537109
139700	-3418	0.00634766
139800	-3420	0.0057373
139900	-3448	0.00549316
140000	-3418	0.00500488
140100	-3428	0.00524902
140200	-3422	0.00512695
140300	-3432	0.0078125
140400	-3438	0.00646973
140500	-3424	0.00634766
140600	-3416	0.00646973
140700	-3418	0.00695801
140800	-3436	0.00805664
140900	-3452	0.00598145
141000	-3452	0.00488281
141100	-3452	0.00488281
141200	-3468	0.0045166
141300	-3462	0.00415039
141400	-3470	0.00488281
141500	-3466	0.00402832
141600	-3478	0.00366211
141700	-3448	0.00280762
141800	-3432	0.00366211
141900	-3454	0.00561523
142000	-3446	0.00537109
142100	-3462	0.0057373
142200	-3466	0.00512695
142300	-3476	0.00549316
142400	-3488	0.00585938
142500	-3500	0.00549316
142600	-3526	0.00585938
142700	-3532	0.00488281
142800	-3524	0.00439453
142900	-3552	0.00231934
143000	-3542	0.000366211
143100	-3522	0.000610352
143200	-3528	0.000610352
143300	-3510	0.000610352
143400	-3494	0.000976562
143500	-3484	-0.000732422
143600	-3484	-0.00305176
143700	-3472	-0.00354004
143800	-3462	-0.0032959
143900	-3446	-0.00390625
144000	-3470	-0.00439453
144100	-3474	-0.00585938
144200	-3494	-0.00476074
144300	-3530	-0.00683594
144400	-3540	-0.00683594
144500	-3520	-0.00695801
144600	-3530	-0.00891113
144700	-3516	-0.00622559
144800	-3514	-0.00646973
144900	-3482	-0.00732422
145000	-3490	-0.00622559
145100	-3496	-0.00549316
145200	-3500	-0.0065918
145300	-3500	-0.00695801
145400	-3500	-0.0057373
145500	-3490	-0.00390625
145600	-3500	-0.00463867
145700	-3486	-0.00524902
145800	-3498	-0.00415039
145900	-3500	-0.00427246
146000	-3488	-0.00500488
146100	-3508	-0.00561523
146200	-3506	-0.0057373
146300	-3462	-0.00524902
146400	-3464	-0.00378418
146500	-3442	-0.0045166
146600	-3436	-0.00366211
146700	-3460	-0.00378418
146800	-3468	-0.00366211
146900	-3448	-0.00427246
147000	-3448	-0.0045166
147100	-3450	-0.00463867
147200	-3436	-0.00488281
147300	-3426	-0.00537109
147400	-3426	-0.00634766
147500	-3442	-0.00549316
147600	-3448	-0.00476074
147700	-3436	-0.00415039
147800	-3444	-0.00402832
147900	-3456	-0.00244141
148000	-3452	-0.00244141
148100	-3464	-0.00109863
148200	-3466	0
148300	-3466	0.000732422
148400	-3438	-0.00158691
148500	-3476	-0.00158691
148600	-3476	-0.00109863
148700	-3438	-0.00183105
148800	-3448	-0.00134277
148900	-3456	-0.00195312
149000	-3466	-0.00244141
149100	-3476	-0.00280762
149200	-3450	-0.00354004
149300	-3460	-0.00256348
149400	-3478	-0.00158691
149500	-3482	-0.0012207
149600	-3492	-0.00292969
149700	-3498	-0.00317383
149800	-3470	-0.00231934
149900	-3458	-0.000610352
150000	-3476	-0.0012207
150100	-3462	-0.0012207
150200	-3476	-0.000732422
150300	-3454	-0.00170898
150400	-3470	-0.00280762
150500	-3476	-0.00256348
150600	-3476	-0.0020752
150700	-3490	-0.00341797
150800	-3518	-0.00439453
150900	-3526	-0.00476074
151000	-3514	-0.00512695
151100	-3498	-0.00427246
151200	-3486	-0.00415039
151300	-3508	-0.00317383
151400	-3516	-0.00415039
151500	-3514	-0.00390625
151600	-3516	-0.00439453
151700	-3488	-0.00427246
151800	-3474	-0.00415039
151900	-3492	-0.00549316
152000	-3502	-0.00610352
152100	-3506	-0.00500488
152200	-3482	-0.00463867
152300	-3488	-0.00390625
152400	-3480	-0.00463867
152500	-3494	-0.00476074
152600	-3522	-0.00354004
152700	-3528	-0.00439453
152800	-3536	-0.00427246
152900	-3538	-0.00402832
153000	-3550	-0.00415039
153100	-3540	-0.00219727
153200	-3554	-0.00183105
153300	-3544	-0.0020752
153400	-3536	-0.00158691
153500	-3526	-0.0020752
153600	-3502	-0.00146484
153700	-3510	-0.00170898
153800	-3510	-0.00146484
153900	-3498	-0.00256348
154000	-3490	-0.00219727
154100	-3484	-0.00158691
154200	-3482	-0.00146484
154300	-3504	-0.0012207
154400	-3506	-0.00109863
154500	-3508	0
154600	-3522	0.000610352
154700	-3520	0.00012207
154800	-3512	0.000976562
154900	-3516	0.00134277
155000	-3540	-0.000366211
155100	-3516	0.000610352
155200	-3512	0.000732422
155300	-3504	-0.000488281
155400	-3518	-0.00183105
155500	-3524	-0.00183105
155600	-3518	-0.00317383
155700	-3522	-0.0020752
155800	-3518	-0.00231934
155900	-3534	-0.00292969
156000	-3522	-0.0020752
156100	-3530	-0.00280762
156200	-3522	-0.00305176
156300	-3534	-0.00292969
156400	-3536	-0.00427246
156500	-3530	-0.00256348
156600	-3526	-0.00195312
156700	-3536	-0.00354004
156800	-3534	-0.00317383
156900	-3536	-0.00524902
157000	-3540	-0.00549316
157100	-3542	-0.00561523
157200	-3558	-0.00537109
157300	-3548	-0.0045166
157400	-3554	-0.00512695
157500	-3580	-0.00476074
157600	-3604	-0.00585938
157700	-3626	-0.00524902
157800	-3612	-0.00488281
157900	-3600	-0.00292969
158000	-3588	-0.0020752
158100	-3572	-0.0032959
158200	-3576	-0.00463867
158300	-3550	-0.00622559
158400	-3544	-0.00622559
158500	-3560	-0.00708008
158600	-3574	-0.00805664
158700	-3558	-0.00732422
158800	-3558	-0.00683594
158900	-3548	-0.00561523
159000	-3544	-0.00378418
159100	-3550	-0.00402832
159200	-3544	-0.00354004
159300	-3510	-0.00244141
159400	-3486	-0.00402832
159500	-3480	-0.0045166
159600	-3504	-0.0045166
159700	-3500	-0.0057373
159800	-3524	-0.00610352
159900	-3524	-0.00512695
160000	-3512	-0.00537109
160100	-3484	-0.00524902
160200	-3478	-0.00463867
160300	-3470	-0.00402832
160400	-3464	-0.00500488
160500	-3474	-0.00463867
160600	-3488	-0.00476074
160700	-3474	-0.00354004
160800	-3482	-0.00500488
160900	-3528	-0.0057373
161000	-3532	-0.00683594
161100	-3542	-0.00805664
161200	-3564	-0.0102539
161300	-3544	-0.0125732
161400	-3548	-0.0115967
161500	-3528	-0.0113525
161600	-3540	-0.0098877
161700	-3532	-0.00976562
161800	-3522	-0.00964355
161900	-3546	-0.0090332
162000	-3560	-0.00952148
162100	-3584	-0.0108643
162200	-3566	-0.0100098
162300	-3556	-0.010498
162400	-3562	-0.00866699
162500	-3564	-0.0102539
162600	-3566	-0.010498
162700	-3564	-0.0107422
162800	-3566	-0.0118408
162900	-3560	-0.0117188
163000	-3542	-0.0119629
163100	-3534	-0.0107422
163200	-3518	-0.0124512
163300	-3528	-0.0109863
163400	-3526	-0.0106201
163500	-3548	-0.0107422
163600	-3526	-0.0109863
163700	-3526	-0.0100098
163800	-3534	-0.00830078
163900	-3534	-0.00915527
164000	-3538	-0.00952148
164100	-3544	-0.00842285
164200	-3536	-0.00842285
164300	-3522	-0.00842285
164400	-3538	-0.0078125
164500	-3522	-0.00549316
164600	-3528	-0.00708008
164700	-3552	-0.00695801
164800	-3554	-0.00732422
164900	-3542	-0.00598145
165000	-3518	-0.00646973
165100	-3530	-0.00805664
165200	-3528	-0.00695801
165300	-3522	-0.00708008
165400	-3518	-0.00769043
165500	-3508	-0.0078125
165600	-3500	-0.00854492
165700	-3478	-0.00671387
165800	-3478	-0.00732422
165900	-3468	-0.00720215
166000	-3478	-0.00830078
166100	-3488	-0.00891113
166200	-3480	-0.0098877
166300	-3502	-0.00976562
166400	-3486	-0.00878906
166500	-3480	-0.00915527
166600	-3464	-0.010498
166700	-3474	-0.00817871
166800	-3460	-0.00646973
166900	-3446	-0.00634766
167000	-3448	-0.00646973
167100	-3440	-0.00622559
167200	-3434	-0.0045166
167300	-3432	-0.00366211
167400	-3434	-0.00366211
167500	-3464	-0.00390625
167600	-3456	-0.00170898
167700	-3466	0
167800	-3450	-0.00219727
167900	-3440	-0.000366211
168000	-3426	-0.000244141
168100	-3410	-0.00170898
168200	-3396	-0.0020752
168300	-3380	-0.000488281
168400	-3372	-0.00012207
168500	-3362	-0.000976562
168600	-3362	-0.000610352
168700	-3358	-0.00231934
168800	-3368	-0.00256348
168900	-3380	-0.00195312
169000	-3390	-0.00170898
169100	-3406	-0.00170898
169200	-3400	-0.00109863
169300	-3386	-0.00170898
169400	-3398	-0.00231934
169500	-3402	-0.00195312
169600	-3398	-0.00390625
169700	-3414	-0.00524902
169800	-3398	-0.0065918
169900	-3394	-0.00598145
170000	-3402	-0.00537109
170100	-3414	-0.00598145
170200	-3440	-0.0057373
170300	-3466	-0.00415039
170400	-3444	-0.00317383
170500	-3456	-0.00244141
170600	-3450	-0.00195312
170700	-3444	-0.00146484
170800	-3442	-0.00146484
170900	-3452	-0.00158691
171000	-3458	-0.00244141
171100	-3460	-0.00134277
171200	-3448	-0.00146484
171300	-3436	-0.000488281
171400	-3462	0.000732422
171500	-3464	0.00170898
171600	-3454	0.000854492
171700	-3442	0.0012207
171800	-3464	0.00256348
171900	-3470	0.00231934
172000	-3456	0.0020752
172100	-3432	0.00317383
172200	-3394	0.00439453
172300	-3416	0.00402832
172400	-3420	0.00476074
172500	-3410	0.00500488
172600	-3374	0.00585938
172700	-3382	0.00512695
172800	-3374	0.00695801
172900	-3384	0.00598145
173000	-3388	0.00793457
173100	-3404	0.00878906
173200	-3410	0.00842285
173300	-3404	0.00744629
173400	-3408	0.00708008
173500	-3430	0.00708008
173600	-3440	0.00793457
173700	-3456	0.00817871
173800	-3472	0.00646973
173900	-3462	0.0065918
174000	-3456	0.00524902
174100	-3430	0.00463867
174200	-3438	0.00292969
174300	-3434	0.00244141
174400	-3432	0.00195312
174500	-3426	0.00146484
174600	-3432	0.00231934
174700	-3438	0.00268555
174800	-3448	0.00170898
174900	-3462	0.00109863
175000	-3432	0.000488281
175100	-3444	0.00183105
175200	-3440	0.0012207
175300	-3438	0.00158691
175400	-3410	0.00109863
175500	-3414	0.0020752
175600	-3412	0.00280762
175700	-3416	0.00366211
175800	-3416	0.00317383
175900	-3418	0.00476074
176000	-3418	0.00280762
176100	-3398	0.00158691
176200	-3414	0.00158691
176300	-3410	0.000610352
176400	-3414	0.00183105
176500	-3420	0.00134277
176600	-3428	0.000488281
176700	-3424	0.0012207
176800	-3432	0.000488281
176900	-3444	0.0020752
177000	-3430	0.000244141
177100	-3412	0.00158691
177200	-3398	0.00317383
177300	-3420	0.00231934
177400	-3384	0.00292969
177500	-3400	0.00317383
177600	-3404	0.00476074
177700	-3430	0.00598145
177800	-3438	0.00390625
177900	-3442	0.00354004
178000	-3430	0.00305176
178100	-3400	0.00341797
178200	-3378	0.00231934
178300	-3382	0.00439453
178400	-3376	0.00317383
178500	-3388	0.00280762
178600	-3400	0.00415039
178700	-3398	0.0032959
178800	-3378	0.00402832
178900	-3378	0.0045166
179000	-3372	0.00427246
179100	-3364	0.00427246
179200	-3374	0.00354004
179300	-3396	0.00231934
179400	-3404	0.00341797
179500	-3418	0.00415039
179600	-3424	0.00305176
179700	-3406	0.00402832
179800	-3382	0.00549316
179900	-3382	0.00463867
180000	-3388	0.00402832
180100	-3392	0.00354004
180200	-3412	0.00341797
180300	-3414	0.00183105
180400	-3420	0.000610352
180500	-3424	-0.000488281
180600	-3434	0.000854492
180700	-3432	-0.000366211
180800	-3434	0.000610352
180900	-3458	0.00170898
181000	-3456	0.000732422
181100	-3468	-0.0012207
181200	-3446	-0.00280762
181300	-3442	-0.00341797
181400	-3446	-0.00463867
181500	-3472	-0.0057373
181600	-3448	-0.00732422
181700	-3458	-0.00598145
181800	-3454	-0.00830078
181900	-3460	-0.00756836
182000	-3478	-0.00708008
182100	-3478	-0.00769043
182200	-3470	-0.00830078
182300	-3466	-0.00732422
182400	-3452	-0.00671387
182500	-3448	-0.00708008
182600	-3444	-0.00683594
182700	-3452	-0.00817871
182800	-3446	-0.0078125
182900	-3444	-0.00793457
183000	-3434	-0.00854492
183100	-3428	-0.00671387
183200	-3438	-0.00671387
183300	-3456	-0.00610352
183400	-3470	-0.00549316
183500	-3452	-0.0065918
183600	-3448	-0.00561523
183700	-3452	-0.00683594
183800	-3468	-0.00683594
183900	-3476	-0.00695801
184000	-3456	-0.00646973
184100	-3430	-0.00695801
184200	-3450	-0.00524902
184300	-3442	-0.00646973
184400	-3444	-0.00585938
184500	-3454	-0.00488281
184600	-3452	-0.0065918
184700	-3448	-0.0078125
184800	-3452	-0.00842285
184900	-3468	-0.00830078
185000	-3472	-0.00964355
185100	-3474	-0.00866699
185200	-3480	-0.00915527
185300	-3482	-0.00915527
185400	-3482	-0.0078125
185500	-3490	-0.00866699
185600	-3486	-0.00952148
185700	-3494	-0.00952148
185800	-3510	-0.00805664
185900	-3504	-0.00793457
186000	-3488	-0.00549316
186100	-3500	-0.00537109
186200	-3496	-0.00598145
186300	-3480	-0.00378418
186400	-3498	-0.00354004
186500	-3508	-0.00390625
186600	-3512	-0.00488281
186700	-3490	-0.0032959
186800	-3478	-0.0020752
186900	-3468	-0.000732422
187000	-3462	-0.00012207
187100	-3480	-0.000976562
187200	-3474	0.000610352
187300	-3470	0.000976562
187400	-3464	-0.00170898
187500	-3466	-0.000976562
187600	-3452	-0.000610352
187700	-3424	0.000732422
187800	-3406	0.00231934
187900	-3418	0.00183105
188000	-3426	0.000488281
188100	-3424	0.0012207
188200	-3436	0.000610352
188300	-3444	0.000854492
188400	-3452	-0.00109863
188500	-3450	-0.00280762
188600	-3434	-0.00158691
188700	-3432	-0.00134277
188800	-3422	-0.00146484
188900	-3420	-0.00219727
189000	-3418	-0.00268555
189100	-3408	-0.00390625
189200	-3418	-0.00256348
189300	-3398	-0.00219727
189400	-3386	-0.00183105
189500	-3372	0.0012207
189600	-3390	0.00195312
189700	-3384	0.00378418
189800	-3364	0.00354004
189900	-3360	0.00305176
190000	-3384	0.00366211
190100	-3380	0.00378418
190200	-3374	0.00305176
190300	-3358	0.00317383
190400	-3350	0.00488281
190500	-3342	0.00476074
190600	-3336	0.00488281
190700	-3304	0.00695801
190800	-3288	0.00585938
190900	-3288	0.00549316
191000	-3284	0.00524902
191100	-3298	0.0045166
191200	-3312	0.00549316
191300	-3290	0.00378418
191400	-3288	0.00366211
191500	-3282	0.00305176
191600	-3276	0.00183105
191700	-3278	0.00134277
191800	-3288	0.00109863
191900	-3280	0.000244141
192000	-3294	0.0012207
192100	-3302	0.00183105
192200	-3284	0.000610352
192300	-3288	0.000976562
192400	-3270	0.00170898
192500	-3288	0.0012207
192600	-3296	0.00280762
192700	-3316	0.00415039
192800	-3324	0.00488281
192900	-3330	0.00390625
193000	-3324	0.00305176
193100	-3298	0.00183105
193200	-3300	-0.000488281
193300	-3306	0.00109863
193400	-3278	0.000976562
193500	-3270	0.000732422
193600	-3282	0.000610352
193700	-3266	-0.00109863
193800	-3272	-0.00231934
193900	-3274	-0.00292969
194000	-3252	-0.000610352
194100	-3256	-0.000366211
194200	-3254	0.000610352
194300	-3268	0.000244141
194400	-3246	0.000244141
194500	-3278	0.000366211
194600	-3292	0.000610352
194700	-3310	0.000366211
194800	-3326	-0.00170898
194900	-3324	-0.00146484
195000	-3322	-0.00317383
195100	-3348	-0.00341797
195200	-3338	-0.00292969
195300	-3354	-0.00170898
195400	-3344	-0.00244141
195500	-3354	-0.00305176
195600	-3364	-0.00415039
195700	-3374	-0.00634766
195800	-3390	-0.00646973
195900	-3372	-0.00671387
196000	-3360	-0.00524902
196100	-3396	-0.00500488
196200	-3402	-0.00598145
196300	-3416	-0.0057373
196400	-3440	-0.00610352
196500	-3428	-0.00732422
196600	-3438	-0.00549316
196700	-3428	-0.00769043
196800	-3462	-0.00842285
196900	-3470	-0.00805664
197000	-3460	-0.00756836
197100	-3476	-0.00866699
197200	-3492	-0.00744629
197300	-3496	-0.00549316
197400	-3468	-0.0057373
197500	-3440	-0.00476074
197600	-3452	-0.00305176
197700	-3454	-0.00292969
197800	-3440	-0.00378418
197900	-3460	-0.00415039
198000	-3448	-0.00512695
198100	-3454	-0.00561523
198200	-3462	-0.00439453
198300	-3472	-0.00378418
198400	-3490	-0.00561523
198500	-3502	-0.00415039
198600	-3476	-0.00378418
198700	-3482	-0.00317383
198800	-3484	-0.00268555
198900	-3506	-0.00439453
199000	-3502	-0.00427246
199100	-3494	-0.00354004
199200	-3504	-0.00158691
199300	-3470	-0.000244141
199400	-3476	0.000610352
199500	-3480	0.00317383
199600	-3512	0.00268555
199700	-3522	0.00219727
199800	-3506	0.00244141
